Open,Close,High,Low,Volume,EMA,Slope,ADX,+di,-di,TrendSignal,ConfirmedEntrySignal,ConfirmedOutputSignal
42385.03,42523.54,42525.19,42385.03,0.19092,42256.43376409686,0.05000572593437867,32.33978735015732,43.99759546650529,11.28508226264122,1,42523.5399,
42545.03,42634.68,42634.68,42489.68,0.47685,42306.866595550615,0.07582514974874731,39.852801918565426,50.95812359381665,9.027942919758084,1,42634.6799,
42634.68,42722.65,42783.82,42582.25,3.67882,42362.30438281054,0.10373879280961615,47.54875914830375,59.43000421604041,7.22227568790637,1,42722.649900000004,
42755.78,42882.86,42900.0,42707.0,2.60254,42431.7117984358,0.12758708449915235,54.58604232815851,61.141745872966034,5.7777702166556395,1,42882.8599,
42894.36,42725.3,42949.98,42707.0,4.58769,42470.85689197769,0.1310312795769443,60.51759339450303,54.04159586427231,4.6221839602811885,1,42725.299900000005,
42730.57,42551.97,42730.57,42551.17,2.3489,42481.67197304733,0.1082952487454357,55.70890719213726,43.233035652470605,20.123456468748817,1,42551.969900000004,
42551.83,42604.85,42604.85,42464.9,2.24195,42498.095709974354,0.07590305428937008,47.37709892212268,34.58627425859838,26.063904945593126,1,42604.8499,
42620.35,42500.96,42652.57,42500.0,1.81433,42498.47761531111,0.0378892212765282,42.5301643018222,33.40847887014115,20.851049556116227,1,42500.9599,
42523.93,42532.43,42562.97,42387.86,1.39994,42503.00459993629,0.019095696229354073,35.156054746660146,26.726706803762813,29.9340719625626,-1,,
42532.43,42661.85,42682.75,42532.43,0.16478,42524.18398661145,0.021169815808384975,32.16857133376308,36.0851208983566,23.947202883681573,1,42661.8499,
42678.87,42909.26,42909.26,42645.27,2.12409,42575.52745506326,0.04248893002415751,34.95200834004001,51.909351778099285,19.15772730781328,1,42909.259900000005,
42909.26,43114.84,43138.55,42652.22,5.16524,42647.43579438816,0.08716529016267566,39.505270894341656,57.16879378229912,15.326159446879814,1,43114.8399,
43114.84,43007.29,43150.0,43006.24,14.48268,42695.4163551364,0.11953868272588714,43.28286617040064,46.67591249257398,12.260913221944245,1,43007.2899,
43006.29,43006.24,43039.98,43006.24,9.55906,42736.85950778488,0.12821879018104068,46.30492686340125,37.340695066864164,9.808721402816557,1,43006.2399,
43024.46,43006.24,43039.6,43006.24,7.30778,42772.7769067469,0.11366215422103935,48.72256548004915,29.87253370012416,7.846971250430276,1,43006.2399,
43013.85,43006.27,43040.19,43006.26,0.14897,42803.909319180646,0.09151959406825455,50.690485026617594,24.021134483937544,6.277573242382582,1,43006.2699,
43040.18,43006.24,43040.19,43006.24,4.33869,42830.88674328989,0.07916320217873714,52.25785977063085,19.216898384062038,5.0273746284191825,1,43006.2399,
43006.24,42914.49,43037.11,42887.12,5.85623,42842.033844184574,0.06281662069563944,47.567219933040846,15.373512817278387,27.81339208717869,-1,,
42887.12,42900.0,42953.47,42846.81,0.47089,42849.76266495996,0.04491081835739461,46.459165782481364,12.298806484243716,30.13059762109741,-1,,
42900.0,42921.74,42936.31,42844.58,0.28944,42859.359642965304,0.030318859025618178,45.72492196096425,9.839042774865746,24.55596217543032,-1,,
42897.74,43016.8,43016.8,42897.74,1.32287,42880.35169056993,0.027142957379694244,38.20684858180508,23.123831814630226,19.64476588683441,1,43016.799900000005,
43017.59,43200.0,43271.42,43017.59,2.58856,42922.971465160605,0.044924166826898586,41.18561433512482,51.303505628281464,15.7158102432221,1,43199.9999,
43199.99,43031.9,43266.36,43011.12,2.95094,42937.49526980586,0.05579424879349406,43.18167419883304,41.0427993500254,13.258863875696935,1,43031.899900000004,
43076.9,43105.0,43193.19,43052.38,0.07513,42959.82923383175,0.060216196209807435,44.77852120882033,32.834236182357216,10.607090035248483,1,43104.9999,
43105.0,43100.0,43121.57,43039.21,1.3538,42978.518669320845,0.05438195280105579,44.57463165988016,26.26738683538176,10.276235847025248,1,43099.9999,
43100.0,42969.1,43100.0,42919.18,0.64983,42977.262846744736,0.034854567979912245,36.72640060158417,21.01390811758304,23.381751043083597,-1,,
42999.99,43140.5,43159.73,42999.99,0.57405,42999.02780051211,0.032721674481146434,31.80942743467579,23.87536329337434,18.70539987259723,1,43140.4999,
43116.5,43103.0,43219.31,43100.02,1.4319,43012.89076044383,0.029476882630538142,31.15441669441793,26.914050333008728,14.96431928248127,1,43102.9999,
43103.0,43099.65,43116.79,43044.66,0.21557,43024.45865905132,0.029667819438139443,25.279105129011924,21.53123955781181,20.779018881707863,1,43099.649900000004,
43100.0,43103.23,43122.54,43080.92,0.12439,43034.96150451114,0.0327680649589562,21.239164754641944,18.402303813340122,16.623214667709025,1,43103.229900000006,
43125.56,43068.95,43125.56,43011.98,0.06265,43039.49330390966,0.023954437142210475,22.7705632893992,14.721842740593866,26.687571665346095,-1,,
43052.95,43000.99,43084.35,42971.3,0.24721,43034.35953005504,0.013477862811776539,26.663876779257212,11.777473994025032,29.001225165212336,-1,,
42965.52,42918.29,42999.8,42900.0,0.22837,43018.88359271437,-0.0027314944792706155,33.18443913891039,9.421979068211991,36.839803961147325,-1,,42918.2901
42900.0,42915.61,42957.63,42900.0,0.04137,43005.113780352454,-0.01866044646148722,38.400888717619985,7.537583173284454,29.47184285109412,-1,,42915.6101
42952.7,42924.25,42952.72,42900.01,0.19626,42994.33194297213,-0.027781105770322688,42.57404818281939,6.030066486605075,23.577474077468104,-1,,42924.2501
42952.72,42952.71,42952.72,42915.34,1.33772,42988.78235057585,-0.026886889909405357,45.912575628407225,4.824053155989668,18.861979131793884,-1,,42952.7101
42952.72,43032.38,43032.38,42952.72,0.10764,42994.595370499075,-0.015088228421222835,42.37033100812913,26.943474374133046,15.089583222119526,1,,
43043.9,43085.14,43085.14,43015.16,0.05705,43006.66798776587,0.0007840561406080459,44.01050749767077,36.77301400280635,12.07166652437365,1,43085.1399,
43087.86,43138.4,43138.4,43050.0,0.48112,43024.232256063755,0.01806895464180508,47.94022859434313,43.491248466725125,9.657333185372858,1,43138.399900000004,
43138.48,43297.68,43413.76,43138.48,3.05176,43060.69195525525,0.04034915283453604,54.5479474296783,73.5084972879824,7.725866526457607,1,43297.6799,
43275.88,43234.31,43298.61,43219.8,1.69185,43083.84102788789,0.05408011873661383,59.834122432275514,58.806797697390564,6.180693207188051,1,43234.3099,
43219.8,43173.44,43282.38,43172.43,0.82915,43095.78755750284,0.05530489164276824,59.19912401365991,47.045438072795434,13.015457138465667,1,43173.439900000005,
43172.41,43275.97,43299.98,43167.71,0.47045,43119.811883169124,0.05258777312090783,59.180837795027394,40.51342665828345,10.412365695701665,1,43275.969900000004,
43254.42,43246.18,43286.56,43225.28,0.01344,43136.66096541325,0.043638145850621125,59.166208820214436,32.410741289097686,8.329892546915975,1,43246.1799,
43246.18,43172.18,43246.19,43138.4,0.36095,43141.396836691485,0.036204995143446016,48.365065114943924,25.928593007259543,23.383829965182922,1,43172.1799,
43171.0,43165.81,43171.77,43129.78,0.16027,43144.651925132624,0.027685696339275735,38.7069568180583,20.742874390435727,20.77381427919435,-1,,
43160.99,43215.16,43215.27,43122.56,0.7795,43154.053001781605,0.017735048833581568,35.602281390682805,26.65047706483838,16.619051413502785,1,43215.159900000006,
43168.78,43108.17,43195.63,43059.75,0.29846,43147.93526821073,0.008161218299505302,29.978538937261757,21.320381641758782,24.769553886018453,-1,,
43084.02,43151.76,43162.11,43074.34,0.31848,43148.445232449296,0.00402864438057877,25.47954498390198,17.056305306935393,19.815643101296164,-1,,
43151.63,43133.35,43152.01,43089.41,0.08156,43146.43253478939,-0.0004743461651699577,21.88034982721548,13.64504424140647,15.85251447622503,-1,,43133.350099999996
43133.31,43125.13,43170.7,43086.24,0.96147,43143.592196817466,-0.005196346991732658,19.302460841851662,15.187755873979295,12.682011577900404,0,,
43086.24,43123.0,43137.14,43063.47,0.28507,43140.846570575144,-0.0044105078921510546,17.953110369421054,12.150204696823051,15.639384508735743,0,,
43129.04,43089.29,43129.04,43059.74,0.03101,43133.97236116512,-0.008003001405168941,17.591771151140033,9.720163755947798,13.463493025272703,0,,
43088.83,43088.93,43088.94,43059.74,0.08575,43127.96671300977,-0.01078918382745009,17.302699776712647,7.776131003791425,10.77079441887902,0,,
43088.83,43092.73,43092.74,43018.57,0.21547,43123.268484608474,-0.012406774507600844,24.724298720863473,6.22090480241438,21.07016589463879,-1,,43092.7301
43068.73,43068.57,43068.73,43030.33,0.1838,43115.97535332735,-0.014011387317908297,30.66157787358894,4.976723841535498,16.856132714369764,-1,,43068.5701
43063.01,43009.19,43063.01,43009.19,0.37036,43101.73730621703,-0.017726507760153984,37.940992750360756,3.981379072974954,20.19115388685488,-1,,43009.1901
43009.19,42963.74,43027.63,42963.69,0.37842,43083.33766538809,-0.02568849915231375,46.57271330880915,3.1851032582177585,30.51897182419761,-1,,42963.740099999995
42963.74,42964.72,42999.9,42963.69,0.02761,43067.521976669675,-0.033422954447053385,53.478089754022484,2.5480826064703965,24.415177458363395,-1,,42964.7201
42966.11,42998.96,42998.99,42966.08,0.19301,43058.380379780385,-0.03465195334605797,59.002390909204095,2.0384660851098784,19.532141966054116,-1,,42998.9601
42997.34,43010.99,43012.41,42963.71,0.31216,43052.061662476335,-0.028840733775058497,54.55514032825815,7.224553021006688,15.625713572435867,-1,,43010.990099999995
43002.99,43093.19,43127.99,43002.99,0.83956,43057.54544081283,-0.01556164563307492,53.5761092898534,37.163978871849004,12.500570857687944,1,,
43091.49,43108.04,43149.99,43089.17,0.03274,43064.27804870445,-0.00170030560429813,54.17877775586266,36.07339890462973,10.000456685983474,1,,
43135.84,43209.44,43224.21,43111.84,0.70745,43083.632975543864,0.014566636552942996,57.452594147057546,46.32753931172059,8.000365348679974,1,43209.439900000005,
43222.54,43219.19,43232.48,43160.81,0.62657,43101.70724547135,0.02912257761405088,60.3374194692602,39.115682038877644,6.400292278875626,1,43219.189900000005,
43191.46,43203.63,43255.19,43162.12,0.04952,43115.29694607517,0.03551809693884399,63.36716431012373,36.65396730313588,5.120233823056754,1,43203.6299,
43171.64,43204.98,43248.45,43141.79,0.1297,43127.25468659848,0.03660046178901743,61.6928389733556,29.323173842308282,8.514268823821928,1,43204.979900000006,
43200.19,43167.16,43200.19,43109.53,0.10792,43132.575395052016,0.028649459578639187,54.58197497472004,23.45853907371835,13.736346775625877,1,43167.159900000006,
43191.49,43209.63,43222.44,43172.93,0.0606,43142.84934237842,0.023099466158943965,51.2066921789043,24.292008969332226,10.98907742045263,1,43209.6299,
43221.67,43115.0,43230.01,43115.0,0.21547,43139.13609672796,0.014675291965312063,41.91942923706633,19.43360717539777,21.38059886546148,-1,,
43129.08,43060.07,43129.08,43050.63,0.20646,43128.59395049757,0.002142318017052171,40.40581382447345,15.546885740274691,31.817031888476592,-1,,
43061.15,43023.69,43065.46,43008.25,0.2453,43114.60675709789,-0.011636835345308145,42.138579102764,12.437508592191897,36.40372734203723,-1,,43023.6901
43054.78,43034.62,43072.72,43018.9,0.04875,43103.941856151505,-0.023722195831754396,42.01247431403612,12.037900227200028,29.1229818735776,-1,,43034.6201
43034.62,43033.42,43044.51,42963.72,0.3313,43094.53894199798,-0.0263905154592835,45.582400773580844,9.63032018174622,38.35585631503918,-1,,43033.420099999996
43034.66,42990.46,43034.67,42963.69,0.02209,43080.66174973158,-0.026880592667825397,48.440071631056874,7.70425614538814,30.69295843994026,-1,,42990.4601
43001.5,43075.27,43075.31,42990.46,0.0419,43079.94284976737,-0.021479477153230814,42.51946813765394,16.77006176845444,24.55436675192968,-1,,43075.270099999994
43032.77,43043.15,43043.15,42988.07,0.05692,43075.037136465064,-0.01679789097830974,38.0706118609617,13.416049414753706,20.239844825891833,-1,,43043.1501
43024.79,42993.11,43054.6,42990.49,0.20639,43064.11351826972,-0.015425495284336949,32.05576218363631,13.79408911028526,16.19187586070396,-1,,42993.1101
43004.55,42983.01,43025.37,42965.52,0.03811,43053.29971583375,-0.016377046319113,31.470193741670943,11.035271288223026,20.10610704904906,-1,,42983.0101
43002.17,43055.17,43055.17,42978.17,0.29678,43053.54908705592,-0.017299221197704405,25.77712596519846,17.081486999148634,16.0848856392332,1,,
43031.17,43097.4,43137.17,43031.17,0.15064,43059.39587544847,-0.009714896615042592,29.475707421588194,33.31158615236188,12.867908511382694,1,,
43073.4,43141.63,43141.63,43073.4,0.17127,43070.36042538867,0.004316813312476891,32.767606104519345,27.78711238358062,10.29432680910368,1,43141.6299,
43118.77,43072.08,43123.14,43065.14,0.03598,43070.58970200352,0.011936671756040953,33.49843471635074,22.22968990686022,10.359966864349426,1,43072.079900000004,
43108.51,43165.24,43165.24,43065.96,0.03583,43083.209741736384,0.01637847225401722,37.58616226681741,27.697466147972143,8.287973491478263,1,43165.2399,
43165.24,43199.95,43199.98,43138.64,0.01755,43098.775109504866,0.02127474912221435,43.053342744350395,31.173321612023653,6.630378793181794,1,43199.9499,
43175.95,43139.27,43211.74,43139.27,0.03374,43104.17442823755,0.022245788577748594,48.08197309327678,28.052416291274756,5.304303034544914,1,43139.2699,
43139.29,43162.12,43178.06,43075.97,0.04279,43111.90050447255,0.024050353653366878,39.99898415527076,22.441933033018035,19.2457282052201,1,43162.119900000005,
43161.84,43173.37,43223.45,43161.84,0.24048,43120.09643720955,0.020169988827404263,38.36522035940475,29.774665404706006,15.396582564175112,1,43173.369900000005,
43194.23,43197.03,43239.78,43139.7,0.04204,43130.354245581606,0.01834861453126893,33.721021415194635,23.819732323763603,17.554000821265188,1,43197.0299,
43193.15,43154.23,43193.15,43100.04,0.05348,43133.53767950406,0.01790551487548612,28.846315983132037,19.055785859010115,22.985602191729544,-1,,
43130.23,43088.11,43177.52,43088.11,0.3493,43127.48065557019,0.010345529649083607,26.28591784992845,15.244628687207603,21.07126954073172,-1,,
43106.56,43086.67,43106.56,43059.75,0.10707,43122.0392348275,0.00023469456426225926,27.709558468542937,12.195702949765767,24.430295903187854,-1,,
43059.74,42880.89,43059.74,42854.25,2.63222,43089.88600351717,-0.021431525528207335,35.82815877949337,9.756562359812413,51.804007623001326,-1,,42880.8901
42880.9,42662.36,42940.07,42588.68,2.98783,43032.88253638155,-0.05538728125506529,44.52915619814057,7.8052498878498024,67.7287413019157,-1,,42662.3601
42679.89,42750.54,42770.41,42617.28,0.31434,42995.23686486401,-0.08199975386520894,51.48995413305782,6.244199910279759,54.182993041531844,-1,,42750.5401
42743.75,42677.47,42743.75,42647.78,0.18675,42952.86794954881,-0.10041076834346466,57.05859248099129,4.995359928223754,43.34639443322502,-1,,42677.4701
42705.99,42799.0,42799.97,42686.78,3.99709,42932.3522229423,-0.09168790744775786,55.56488223983117,11.685750926311247,34.67711554657972,-1,,42799.0001
42800.77,42805.02,42936.61,42787.61,2.97313,42915.374593216664,-0.06922625459720282,44.5159869534959,27.920035847609682,27.741692437263595,1,,
42842.69,43013.08,43081.05,42771.5,1.45056,42928.40198078778,-0.039809787540567076,40.53610469647652,36.68790316099826,22.193353949810756,1,,
43014.76,43011.51,43086.67,42948.33,0.10666,42939.483050016075,-0.007152034936549614,37.5491205217953,29.973719178236674,17.75468315984853,1,,
43023.71,43200.0,43200.0,43005.74,2.90699,42974.21864334727,0.025118888676141083,38.77488372697767,36.233846334498836,14.203746527878774,1,43199.9999,
43168.29,43204.09,43227.07,43134.88,0.40899,43004.86815756764,0.05238304299851087,40.6580934415857,32.50190028214232,11.362997222302987,1,43204.0899,
43229.29,43338.46,43458.22,43218.15,4.09412,43049.347069891955,0.07157855209643954,46.44199532253871,50.670821773206555,9.09039777784237,1,43338.4599,
43338.92,43200.0,43381.19,43184.32,1.69763,43069.4341272397,0.07802389716747966,48.72442354224342,40.53665741856517,10.822981723784812,1,43199.9999,
43199.99,43150.0,43273.86,43150.0,1.97186,43080.17624360774,0.0643365205747065,47.69993935703767,32.429325934852095,12.736236305281112,1,43149.9999,
43150.01,43246.69,43286.43,43128.36,0.96934,43102.37807779338,0.05251708093598021,44.93547795391893,25.943460747881648,12.813514998021802,1,43246.689900000005,
43221.92,43215.8,43261.63,43190.22,0.63357,43117.501000754266,0.03931576755471912,42.72390883142395,20.754768598305297,10.250811998417435,1,43215.799900000005,
43268.66,43214.44,43282.15,43211.12,0.06974,43130.426200653696,0.036988854672157706,42.6457965153293,20.240916567490732,8.200649598733941,1,43214.439900000005,
43247.24,43040.55,43272.05,43020.0,1.87789,43118.442707233204,0.024275910460492794,40.26398450473778,16.19273325399258,30.564327926630664,-1,,
43040.21,42979.12,43040.21,42931.37,0.74928,43099.866346268784,-0.0009469910367661611,41.814613354756744,12.95418660319406,36.88602534700037,-1,,42979.1201
42988.48,42894.01,42988.48,42802.54,0.78331,43072.418833432945,-0.02799888356829665,46.086380528313256,10.363349282555244,45.91859438998658,-1,,42894.0101
42896.53,42929.25,42979.66,42896.53,0.10123,43053.329655641886,-0.046421281091103765,49.503794267158455,8.290679426044193,36.73487551198926,-1,,42929.2501
42900.01,42903.16,42935.61,42850.52,3.39281,43033.307034889636,-0.05028197256245815,53.556025414962974,6.632543540835352,37.24066680405406,-1,,42903.1601
42857.34,42924.44,42924.44,42825.0,0.3045,43018.79143023769,-0.046696578821992345,57.49676331628073,5.306034832668281,34.379666476064244,-1,,42924.4401
42893.59,42987.5,43023.08,42893.59,0.27747,43014.61923953933,-0.034856972804816824,48.652417878601106,21.05724569149406,27.50373318085139,-1,,42987.5001
42940.21,42953.14,42989.63,42904.18,0.08712,43006.422007600755,-0.026131101202255605,41.576941528457404,16.84579655319525,22.002986544681114,-1,,42953.1401
42989.99,42988.6,43013.59,42947.15,0.38951,43004.04573992066,-0.01647375427536521,33.81990409943847,18.613446414995906,17.60238923574489,1,,
43024.41,43074.18,43074.21,42974.04,0.50124,43013.396974597905,-0.004965832416037803,33.53418728531293,27.575199487098693,14.08191138859591,1,,
43073.36,43056.26,43076.92,42989.99,1.13957,43019.11204465152,0.0037105006399373365,33.53876078267665,22.644855422021948,11.265529110876727,1,43056.259900000005,
43043.72,43079.92,43079.92,43008.54,1.07932,43027.21977203132,0.013175202899212923,33.877150091958,18.81688568489573,9.012423288701383,1,43079.9199,
43076.32,43035.87,43076.32,43025.48,0.10729,43028.37313576048,0.014528304962489033,34.147861539383086,15.053508547916586,7.209938630961106,1,43035.869900000005,
43007.57,42917.53,43037.67,42917.53,0.01626,43013.59405099241,0.0022447062025026015,35.780372090568754,12.042806838333268,29.707560030238344,-1,,
42939.23,43026.66,43026.66,42939.23,0.06359,43015.336177526755,-0.004922801583279418,37.086380531517285,9.634245470666615,23.766048024190674,-1,,43026.6601
43026.66,43012.47,43043.2,43000.0,0.01414,43014.95402052319,-0.008731324368411732,34.26387903997047,11.908914216583403,19.01283841935254,-1,,43012.4701
43043.2,43034.2,43060.59,43000.09,0.20089,43017.5201511201,-0.004728507788525014,28.01817741163734,14.314096679072073,15.210270735482034,-1,,43034.200099999995
43033.75,42986.95,43056.1,42986.95,0.05477,43013.444130970754,0.0004380321132338895,25.6334594758183,11.451277343257656,15.844404863166481,-1,,
43019.37,43049.99,43049.99,42987.3,0.11757,43018.31691350799,0.0010348826268894219,23.725685127163064,9.161021874606126,12.675523890533185,-1,,
43011.07,43103.0,43155.09,43010.99,0.38885,43029.60799170692,0.0069986602196440125,28.80839480117387,29.734792409883877,10.140419112426548,1,43102.9999,
43116.65,43126.71,43152.78,43081.0,1.02272,43042.554926146004,0.015396845414437107,32.87456254038251,23.7878339279071,8.112335289941239,1,43126.7099,
43126.9,43162.29,43199.46,43096.55,0.46741,43058.51960265987,0.026593768140932183,39.022690544737245,29.183647571121796,6.4898682319529915,1,43162.2899,
43163.53,43150.09,43213.0,43150.09,0.9796,43070.72898897189,0.031088097228349546,44.69370918463631,26.63852763257545,5.191894585562393,1,43150.0899,
43150.1,43126.22,43150.1,43121.65,0.05719,43078.127790442304,0.02909941924656319,40.602698265887916,21.310822106060357,12.995444612997087,1,43126.219900000004,
43126.25,43150.1,43150.1,43126.25,0.04478,43087.724085049995,0.025543675504162058,37.329889530889204,17.048657684848283,10.396355690397668,1,43150.0999,
43150.1,43198.29,43198.29,43123.07,0.22797,43102.466207043326,0.024359477709142142,41.17757625252455,29.98253983910933,8.317084552318136,1,43198.2899,
43198.3,43166.12,43199.99,43140.75,0.03235,43110.953379437546,0.024329097740392644,44.41592039991581,24.561710815370148,6.653667641854509,1,43166.119900000005,
43209.6,43378.05,43379.36,43176.12,1.92566,43146.56626217921,0.037166480084778936,51.82667005953666,52.12810684998639,5.3229341134836075,1,43378.049900000005,
43378.12,43281.87,43378.32,43281.87,0.76681,43164.60676055531,0.04592152645517712,57.755269787233345,41.70248547998911,4.258347290786886,1,43281.869900000005,
43275.86,43253.8,43291.18,43215.05,0.50933,43176.49919248127,0.04679995595255161,52.523270209775795,33.36198838399129,17.341943303397972,1,43253.799900000005,
43253.74,43248.89,43285.17,43248.86,0.14624,43186.151300150435,0.04182899184359887,48.33767054780976,26.689590707193027,13.873554642718378,1,43248.8899,
43273.22,43267.9,43320.72,43256.47,0.60196,43197.05112679704,0.02839490588574854,48.093996264008084,30.87807236796317,11.098843714174702,1,43267.899900000004,
43269.99,43268.16,43269.99,43200.09,0.14339,43206.532309890776,0.024187185016144065,38.63381677022283,24.70245789437054,24.31371124751102,1,43268.159900000006,
43232.55,43195.24,43266.41,43194.13,0.07801,43205.026668572005,0.017934747691461958,31.550289253390208,19.761966315496434,21.07536816727285,-1,,
